click_id,timestamp,user_id,campaign_id,publisher_id,device,geo
453,2026-01-03 12:01:16.036370,4388,46,13,desktop,UK
454,2025-12-19 22:48:16.036373,2939,35,15,android,UK
455,2026-02-11 17:45:16.036376,4209,34,9,android,IN
456,2025-12-27 11:51:16.036379,4414,3,3,android,IN
457,2025-12-21 19:30:16.036382,3152,4,13,android,US
458,2025-12-25 08:52:16.036387,1545,5,13,desktop,CA
459,2026-01-03 06:37:16.036389,3427,10,9,ios,US
460,2025-12-28 02:14:16.036392,1109,29,18,ios,AU
461,2025-12-30 06:10:16.036395,1544,32,5,desktop,UK
462,2026-02-03 22:33:16.036397,3401,31,11,ios,IN
463,2026-02-05 12:59:16.036400,1742,2,2,android,US
464,2025-12-22 11:12:16.036403,3364,12,17,desktop,US
465,2026-02-01 04:27:16.036405,2289,27,4,desktop,AU
466,2026-02-17 18:56:16.036408,4765,5,18,android,CA
467,2026-02-19 10:15:16.036411,2875,37,8,android,CA
468,2026-01-18 10:54:16.036413,2088,27,19,android,UK
469,2026-02-22 18:14:16.036416,1332,23,12,ios,IN
470,2025-12-23 10:04:16.036419,2536,33,11,android,CA
471,2026-01-02 15:44:16.036421,2156,4,16,desktop,CA
472,2026-01-08 07:07:16.036424,1591,21,5,ios,CA
473,2025-12-19 16:43:16.036427,1782,24,3,ios,US
474,2026-02-11 19:48:16.036430,4824,44,12,desktop,CA
475,2026-01-22 11:49:16.036432,1539,31,15,ios,AU
476,2026-02-18 03:19:16.036435,3782,44,16,android,UK
477,2026-02-19 22:07:16.036438,2558,48,13,android,CA
478,2026-02-09 15:08:16.036440,2519,24,7,android,IN
479,2026-01-22 22:21:16.036443,3668,49,15,android,US
480,2026-01-15 06:48:16.036446,1618,10,3,ios,AU
481,2026-02-21 05:41:16.036448,4728,49,12,desktop,UK
482,2026-02-14 04:24:16.036451,4440,49,8,ios,US
483,2026-01-17 14:22:16.036455,4937,2,12,desktop,AU
484,2026-02-03 03:49:16.036457,3956,31,18,desktop,US
485,2026-02-16 20:22:16.036460,4981,25,3,android,UK
486,2026-02-11 18:40:16.036463,4722,4,12,ios,UK
487,2026-01-13 03:26:16.036465,4867,11,2,android,CA
488,2026-01-03 09:38:16.036468,2833,17,14,ios,IN
489,2025-12-26 11:37:16.036471,1991,44,14,ios,CA
490,2026-01-07 21:09:16.036473,3146,2,4,android,US
491,2026-01-06 14:42:16.036476,3364,6,17,ios,CA
492,2026-02-14 08:00:16.036479,3170,9,15,android,UK
493,2026-01-04 00:15:16.036482,4391,5,16,desktop,UK
494,2025-12-26 18:20:16.036484,3846,20,5,android,UK
495,2025-12-20 15:36:16.036487,2616,29,17,ios,CA
496,2026-01-11 22:15:16.036490,2518,21,7,ios,AU
497,2026-02-17 00:09:16.036493,3504,9,15,desktop,CA
498,2026-01-16 19:44:16.036495,1521,28,17,desktop,CA
499,2026-01-23 22:46:16.036498,3567,8,12,desktop,CA
500,2025-12-30 19:32:16.036501,1916,31,11,android,CA
501,2026-01-18 22:31:16.036503,1716,20,19,android,UK
502,2025-12-18 21:43:16.036506,3362,27,11,ios,IN
503,2025-12-30 20:23:16.036509,3756,8,2,desktop,CA
504,2026-01-12 14:41:16.036511,3757,21,15,desktop,CA
505,2026-02-03 08:00:16.036515,4613,28,5,android,IN
506,2025-12-19 06:49:16.036517,4550,23,18,ios,CA
507,2026-01-24 01:25:16.036520,2936,6,16,desktop,IN
508,2026-01-30 01:57:16.036523,4091,3,4,android,UK
509,2025-12-19 18:06:16.036525,1559,5,10,android,AU
510,2025-12-21 20:17:16.036528,1968,9,2,desktop,CA
511,2026-01-10 23:32:16.036531,4201,7,15,desktop,AU
512,2026-01-15 06:31:16.036534,4364,4,4,ios,CA
513,2026-01-13 12:23:16.036536,4968,39,16,desktop,US
514,2026-02-05 01:18:16.036539,4203,5,7,android,US
515,2026-02-07 13:15:16.036542,3403,11,12,desktop,UK
516,2025-12-30 06:39:16.036544,2077,15,3,desktop,AU
517,2025-12-17 10:08:16.036547,1889,34,17,ios,AU
518,2025-12-17 22:25:16.036550,1792,13,9,android,IN
519,2026-01-07 01:39:16.036552,4458,48,8,desktop,IN
520,2026-01-26 16:06:16.036555,3312,7,6,android,CA
521,2026-01-09 03:07:16.036558,1981,40,15,ios,IN
522,2026-02-07 09:15:16.036561,4286,6,10,android,IN
523,2026-02-16 17:41:16.036563,4531,39,6,desktop,AU
524,2026-01-12 18:44:16.036566,4529,30,15,desktop,US
525,2026-01-25 09:49:16.036569,1801,22,14,ios,AU
526,2026-02-16 22:24:16.036571,1042,25,19,ios,IN
527,2026-02-12 04:40:16.036574,2609,28,13,ios,CA
528,2026-02-20 08:33:16.036577,3909,20,14,android,US
529,2026-02-04 08:21:16.036579,4349,39,3,android,IN
530,2026-01-18 10:53:16.036582,4909,3,4,android,IN
531,2026-01-14 12:05:16.036584,2777,5,14,android,CA
532,2026-02-02 01:07:16.036587,4201,1,14,ios,CA
533,2025-12-19 19:00:16.036590,1349,15,8,android,IN
534,2026-01-20 10:49:16.036593,4777,26,10,android,IN
535,2025-12-22 08:37:16.036595,2567,3,9,android,AU
536,2025-12-24 07:01:16.036599,2129,40,14,android,UK
537,2026-01-12 06:34:16.036601,3959,41,8,ios,CA
538,2026-01-08 10:57:16.036609,4787,47,11,ios,CA
539,2026-02-11 00:13:16.036612,3048,42,10,desktop,AU
540,2026-01-13 09:29:16.036615,2780,34,18,desktop,US
541,2026-01-04 07:15:16.036617,1583,5,4,android,US
542,2026-02-15 06:26:16.036620,1431,31,4,android,US
543,2026-01-30 02:49:16.036623,4377,13,12,ios,CA
544,2025-12-21 21:24:16.036625,2932,43,18,desktop,UK
545,2026-02-20 18:44:16.036628,4598,1,8,android,UK
546,2026-01-05 12:56:16.036631,3100,22,3,desktop,AU
547,2025-12-20 13:14:16.036633,3987,15,18,desktop,US
548,2025-12-17 14:28:16.036636,3567,26,7,desktop,US
549,2026-01-27 23:00:16.036639,4401,18,1,ios,IN
550,2026-01-06 07:55:16.036642,4629,48,13,android,AU
551,2025-12-27 22:18:16.036644,2348,9,3,android,AU
552,2025-12-23 07:21:16.036647,4185,1,3,ios,CA
553,2026-02-09 03:20:16.036649,3194,43,15,ios,CA
554,2025-12-25 19:37:16.036652,3030,9,19,ios,AU
555,2026-01-27 19:50:16.036655,2189,23,4,desktop,UK
556,2026-02-21 05:11:16.036657,4450,43,13,desktop,AU
557,2026-02-15 02:43:16.036660,2162,45,13,android,UK
558,2025-12-17 19:52:16.036663,3676,2,15,android,CA
559,2025-12-21 05:06:16.036665,1298,14,19,desktop,AU
560,2026-02-04 13:34:16.036668,4347,38,16,desktop,UK
561,2025-12-20 23:16:16.036671,2939,40,7,ios,IN
562,2025-12-20 01:47:16.036673,1788,18,3,desktop,IN
563,2026-02-05 22:53:16.036676,1849,16,2,android,AU
564,2025-12-23 23:36:16.036679,4896,29,18,android,US
565,2026-02-12 22:19:16.036682,3225,44,11,ios,AU
566,2026-01-02 05:31:16.036684,3889,11,1,ios,CA
567,2026-01-01 05:27:16.036687,2377,6,16,android,CA
568,2026-01-08 18:11:16.036689,2177,3,17,desktop,IN
569,2026-01-14 15:46:16.036692,2949,14,16,desktop,UK
570,2026-02-09 10:06:16.036695,4272,2,10,android,IN
571,2026-02-21 06:57:16.036697,1877,32,17,desktop,UK
572,2025-12-28 02:19:16.036700,2138,31,3,desktop,AU
573,2025-12-23 08:16:16.036703,4742,11,18,android,US
574,2026-01-27 19:31:16.036706,2577,22,19,android,CA
575,2026-02-05 10:32:16.036708,3806,3,14,ios,AU
576,2026-02-15 16:26:16.036711,4139,31,2,android,IN
577,2026-02-23 06:32:16.036713,4516,33,12,ios,AU
578,2026-02-18 07:41:16.036716,3492,24,11,ios,US
579,2026-01-31 07:08:16.036719,4397,1,17,desktop,UK
580,2026-01-12 09:52:16.036721,4917,44,6,android,US
581,2025-12-23 16:40:16.036724,3755,15,19,desktop,IN
582,2025-12-21 00:44:16.036727,3649,37,13,android,US
583,2026-01-23 16:59:16.036729,2646,27,7,android,CA
584,2026-01-27 15:28:16.036732,2903,38,11,desktop,US
585,2026-02-10 10:36:16.036735,2382,48,7,ios,AU
586,2026-01-29 17:49:16.036737,1144,27,13,android,UK
587,2026-01-21 17:09:16.036740,3322,44,13,ios,CA
588,2025-12-27 21:22:16.036742,3556,12,1,desktop,CA
589,2025-12-25 20:05:16.036745,2202,3,19,desktop,CA
590,2026-02-11 02:09:16.036748,3800,30,19,android,IN
591,2026-01-28 06:43:16.036750,2861,32,15,desktop,IN
592,2026-01-05 12:04:16.036753,2854,23,14,android,AU
593,2026-01-09 01:34:16.036756,3524,2,3,android,UK
594,2026-01-30 07:33:16.036760,2866,7,4,android,US
595,2026-01-13 13:33:16.036763,4485,34,7,android,AU
596,2025-12-23 22:38:16.036765,4224,32,1,android,IN
597,2026-02-18 10:47:16.036767,4175,39,19,desktop,AU
598,2026-02-01 00:05:16.036770,2098,32,3,android,UK
599,2026-01-11 20:48:16.036772,2151,43,15,ios,AU
600,2026-01-23 10:33:16.036775,2734,43,13,android,CA
601,2026-01-29 09:56:16.036778,3713,14,14,android,US
602,2026-02-09 13:34:16.036780,1567,3,7,android,IN
603,2026-01-05 03:04:16.036783,2813,46,1,desktop,IN
604,2026-01-24 11:58:16.036786,4416,32,13,ios,UK
605,2026-01-07 00:34:16.036789,1530,43,4,ios,UK
606,2026-02-08 17:32:16.036792,3206,36,12,ios,UK
607,2026-01-16 07:35:16.036794,2561,17,7,desktop,IN
608,2026-02-13 13:27:16.036797,4497,48,2,desktop,CA
609,2026-01-25 16:49:16.036800,1680,3,17,android,US
610,2026-01-21 22:45:16.036802,3070,10,1,desktop,UK
611,2026-02-23 01:16:16.036805,2070,47,14,ios,IN
612,2026-01-19 11:27:16.036808,3572,40,1,ios,CA
613,2026-01-08 13:30:16.036810,1728,18,3,desktop,UK
614,2026-01-26 19:30:16.036813,4905,3,11,desktop,UK
615,2026-01-21 17:24:16.036816,2729,39,7,ios,US
616,2025-12-30 09:05:16.036819,3191,10,9,ios,US
617,2026-02-11 21:45:16.036821,4656,9,3,ios,AU
618,2026-01-10 03:52:16.036824,1667,46,1,ios,UK
619,2026-01-03 21:48:16.036827,2612,46,19,ios,AU
620,2026-02-06 13:38:16.036829,4490,11,2,desktop,IN
621,2026-01-28 21:45:16.036832,1680,33,5,desktop,US
622,2026-01-06 00:28:16.036835,1972,36,17,android,CA
623,2026-01-30 01:34:16.036843,3846,26,19,android,UK
624,2026-01-13 11:21:16.036846,3132,27,5,android,UK
625,2025-12-28 04:07:16.036848,3463,38,14,desktop,AU
626,2026-01-18 11:50:16.036851,3741,22,10,android,US
627,2026-01-09 11:49:16.036854,3529,26,7,android,AU
628,2026-02-01 02:57:16.036856,3503,22,8,desktop,UK
629,2026-01-16 23:46:16.036859,1826,5,8,ios,US
630,2026-01-12 06:03:16.036862,1296,35,7,desktop,UK
631,2026-02-19 17:58:16.036864,4183,2,13,desktop,US
632,2026-02-17 18:29:16.036867,2253,35,14,ios,UK
633,2025-12-25 05:04:16.036870,4167,9,19,android,CA
634,2025-12-23 16:12:16.036872,3997,49,11,desktop,AU
635,2025-12-18 01:21:16.036875,3727,18,2,desktop,US
636,2026-02-15 19:54:16.036878,3425,43,17,ios,AU
637,2025-12-24 18:56:16.036880,4227,12,6,desktop,US
638,2026-01-12 11:58:16.036883,3468,3,9,android,US
639,2026-01-08 05:41:16.036886,3152,18,19,ios,US
640,2026-02-04 16:12:16.036888,2728,38,5,desktop,UK
641,2026-02-22 19:42:16.036891,3024,7,9,android,IN
642,2025-12-27 04:08:16.036894,1329,33,7,android,UK
643,2025-12-23 05:04:16.036897,3486,6,4,desktop,IN
644,2026-02-08 14:19:16.036900,2155,18,18,android,UK
645,2026-02-08 11:55:16.036902,2890,45,18,ios,IN
646,2026-02-15 19:10:16.036905,1381,22,17,android,US
647,2025-12-24 03:03:16.036908,3185,39,4,ios,US
648,2026-02-17 01:36:16.036911,3990,9,16,ios,IN
649,2026-02-07 02:10:16.036913,1842,35,5,ios,IN
650,2026-01-28 02:22:16.036916,3317,23,9,desktop,AU
651,2026-01-02 20:24:16.036918,4621,12,2,android,US
652,2025-12-23 02:34:16.036921,1395,24,2,desktop,UK
653,2026-02-18 20:03:16.036924,4628,40,4,desktop,AU
654,2026-01-04 08:57:16.036926,3960,9,17,ios,IN
655,2026-01-21 03:08:16.036929,3511,13,19,desktop,UK
656,2026-02-07 03:39:16.036932,4746,40,3,android,CA
657,2025-12-28 00:11:16.036934,1449,42,5,desktop,CA
658,2026-01-04 03:32:16.036937,2354,17,10,desktop,CA
659,2026-01-01 01:12:16.036940,4324,7,6,ios,UK
660,2026-01-23 19:43:16.036942,4752,17,3,ios,IN
661,2026-02-22 11:42:16.036945,2986,24,17,desktop,UK
662,2026-02-08 12:07:16.036948,2308,2,10,ios,AU
663,2026-01-22 02:32:16.036956,2297,35,12,desktop,AU
664,2026-01-19 14:21:16.036959,3067,28,1,android,CA
665,2026-01-27 10:03:16.036962,3286,19,18,android,IN
666,2026-01-10 21:48:16.036965,2293,33,19,ios,AU
667,2025-12-20 21:39:16.036967,3465,21,4,android,US
668,2025-12-23 20:26:16.036970,4381,10,15,android,US
669,2026-02-10 07:39:16.036972,4102,46,9,desktop,CA
670,2025-12-27 14:24:16.036975,2849,45,6,ios,CA
671,2025-12-24 09:12:16.036978,4175,9,12,android,CA
672,2026-01-16 13:51:16.036980,4753,38,18,ios,AU
673,2026-02-04 20:02:16.036983,1185,6,15,ios,IN
674,2026-02-03 21:49:16.036986,4199,42,19,ios,CA
675,2026-02-13 23:17:16.036989,2233,35,9,android,UK
676,2026-01-25 03:36:16.036991,2437,18,13,ios,CA
677,2026-02-05 04:52:16.036994,4352,19,16,ios,AU
678,2025-12-27 17:19:16.036997,1252,5,13,desktop,IN
679,2025-12-21 19:32:16.036999,1018,25,1,desktop,CA
680,2026-01-14 09:10:16.037002,3759,11,18,desktop,US
681,2026-01-26 14:22:16.037005,4803,10,3,desktop,CA
682,2026-01-28 19:24:16.037007,2159,17,17,ios,CA
683,2026-02-22 15:20:16.037010,1222,36,5,desktop,IN
684,2025-12-22 04:17:16.037013,1002,26,6,desktop,UK
685,2026-01-29 14:55:16.037015,2259,31,17,android,CA
686,2025-12-23 12:25:16.037018,1853,32,17,desktop,CA
687,2026-02-09 18:14:16.037021,2488,21,1,desktop,AU
688,2026-01-30 13:06:16.037023,1227,18,7,android,IN
689,2026-01-04 11:20:16.037026,3960,18,16,ios,AU
690,2026-02-04 22:54:16.037029,2677,1,5,ios,CA
691,2026-02-05 23:55:16.037031,1498,14,16,android,CA
692,2026-01-16 06:35:16.037034,3568,8,4,android,US
693,2025-12-20 11:30:16.037037,3749,2,11,ios,AU
694,2025-12-20 02:38:16.037039,2885,15,14,desktop,IN
695,2026-02-12 19:19:16.037042,3964,34,13,android,CA
696,2026-01-23 16:02:16.037045,4748,36,8,android,US
697,2025-12-25 16:56:16.037047,3015,1,15,android,US
698,2026-02-20 06:16:16.037050,2162,21,18,ios,UK
699,2025-12-25 07:15:16.037053,2299,42,7,ios,IN
700,2026-02-17 00:09:16.037055,3338,1,19,ios,US
701,2026-02-20 23:35:16.037058,2076,32,9,ios,IN
702,2026-02-02 11:29:16.037061,4758,20,11,ios,CA
703,2026-01-15 19:53:16.037063,4181,47,10,desktop,UK
704,2026-01-14 10:05:16.037066,1714,36,14,desktop,IN
705,2026-02-14 10:48:16.037070,1947,39,16,ios,UK
706,2026-02-05 20:54:16.037074,3695,30,8,ios,IN
707,2026-01-25 03:40:16.037077,4075,7,1,ios,IN
708,2026-01-24 18:06:16.037079,4738,22,12,android,AU
709,2026-01-18 07:00:16.037082,3731,45,3,android,UK
710,2026-01-27 06:26:16.037085,1869,10,2,ios,IN
711,2025-12-29 20:25:16.037088,2070,8,16,ios,AU
712,2026-01-11 18:15:16.037090,1093,27,4,android,AU
713,2026-01-08 16:44:16.037093,3987,10,2,android,UK
714,2025-12-16 10:46:16.037096,1559,14,12,android,CA
715,2025-12-16 05:29:16.037098,2775,46,17,android,UK
716,2026-02-04 02:28:16.037101,4930,11,10,android,IN
717,2026-02-06 22:04:16.037104,3260,6,8,ios,CA
718,2026-01-31 05:33:16.037107,1435,21,18,ios,UK
719,2025-12-28 00:36:16.037109,1851,33,18,android,UK
720,2026-01-07 14:03:16.037112,3555,19,18,ios,UK
721,2026-01-29 06:49:16.037116,3883,39,2,android,UK
722,2026-02-07 19:04:16.037119,3698,24,12,android,CA
723,2026-01-30 12:24:16.037121,1204,18,10,android,IN
724,2026-02-09 06:45:16.037124,3428,35,8,ios,AU
725,2025-12-20 22:39:16.037127,4144,43,19,ios,UK
726,2025-12-20 16:48:16.037129,4587,37,10,ios,AU
727,2026-01-11 18:02:16.037132,2099,19,11,ios,AU
728,2026-01-01 09:45:16.037135,4912,24,14,desktop,AU
729,2026-02-08 11:12:16.037137,1076,34,15,android,UK
730,2025-12-22 02:42:16.037140,1815,22,10,android,UK
731,2026-02-02 11:30:16.037143,1767,4,4,ios,UK
732,2026-02-13 22:41:16.037145,3457,10,7,ios,UK
733,2026-01-04 17:58:16.037148,4685,2,11,desktop,US
734,2026-02-11 07:24:16.037151,1105,8,3,android,IN
735,2026-01-18 01:56:16.037153,4916,33,5,android,US
736,2026-01-27 21:11:16.037156,3598,38,2,ios,CA
737,2026-01-18 00:06:16.037159,4547,43,12,ios,US
738,2026-01-17 22:28:16.037161,3873,28,5,desktop,US
739,2026-01-06 17:38:16.037164,4346,10,7,android,US
740,2026-02-10 07:17:16.037167,3135,45,4,desktop,IN
741,2026-01-25 18:54:16.037169,2746,1,11,android,AU
742,2026-02-06 13:00:16.037172,3928,34,9,ios,CA
743,2026-02-18 14:50:16.037175,4148,3,4,desktop,CA
744,2025-12-30 19:05:16.037177,4148,9,9,ios,IN
745,2025-12-16 08:27:16.037180,2465,5,12,android,US
746,2026-02-15 22:29:16.037183,3587,42,16,android,AU
747,2026-02-15 21:41:16.037185,1244,10,1,desktop,UK
748,2026-02-08 15:57:16.037188,3625,12,8,ios,IN
749,2025-12-22 17:35:16.037190,4849,18,1,android,AU
750,2026-02-06 22:05:16.037193,2405,21,19,android,IN
751,2026-01-08 14:01:16.037196,1981,21,4,desktop,IN
752,2026-02-02 22:21:16.037198,3764,1,14,desktop,UK
753,2026-02-17 01:47:16.037201,4641,3,14,ios,AU
754,2026-01-22 07:37:16.037204,2736,5,9,desktop,US
755,2026-01-11 19:55:16.037206,4808,25,9,android,AU
756,2025-12-26 18:19:16.037209,1141,49,17,ios,AU
757,2026-02-01 09:23:16.037212,1892,8,15,ios,US
758,2026-01-31 10:17:16.037214,2391,17,10,ios,UK
759,2026-02-04 13:29:16.037217,4155,9,17,android,AU
760,2026-02-20 04:49:16.037219,4214,32,9,desktop,US
761,2026-02-09 13:25:16.037222,3399,6,4,ios,IN
762,2026-01-21 11:59:16.037237,1544,49,14,android,IN
763,2026-01-28 02:36:16.037240,3960,40,3,desktop,US
764,2025-12-30 20:52:16.037243,3199,21,12,ios,IN
765,2026-01-16 04:00:16.037246,4229,7,1,desktop,AU
766,2026-01-14 22:41:16.037249,2469,7,1,desktop,US
767,2026-01-29 20:57:16.037251,3700,47,13,desktop,AU
768,2025-12-18 04:37:16.037254,4005,39,14,android,CA
769,2025-12-28 00:40:16.037257,1762,27,16,ios,UK
770,2026-02-04 10:32:16.037259,4374,8,7,ios,UK
771,2026-01-30 16:55:16.037262,1623,9,10,ios,UK
772,2026-01-22 23:59:16.037265,1655,28,15,android,US
773,2026-02-19 14:11:16.037267,3497,15,8,desktop,CA
774,2026-01-15 13:06:16.037270,3768,2,11,android,UK
775,2026-01-20 05:57:16.037272,2247,7,14,ios,AU
776,2026-01-05 17:04:16.037275,1042,47,13,desktop,UK
777,2026-01-19 03:34:16.037278,3311,18,13,android,CA
778,2026-01-02 00:12:16.037281,4827,22,9,android,AU
779,2026-01-09 00:59:16.037283,2026,10,17,android,AU
780,2025-12-26 16:13:16.037286,2660,33,18,android,US
781,2026-01-14 04:23:16.037289,2291,7,19,desktop,US
782,2026-02-07 00:51:16.037291,1595,3,13,android,IN
783,2026-01-15 06:34:16.037294,4087,14,12,desktop,CA
784,2025-12-19 12:40:16.037297,4405,44,8,android,AU
785,2026-01-28 05:52:16.037299,4535,46,11,ios,CA
786,2026-02-22 20:29:16.037302,4130,36,7,android,UK
787,2026-01-11 15:11:16.037305,2012,13,1,android,UK
788,2026-02-04 07:32:16.037307,3224,16,10,ios,IN
789,2026-02-17 17:09:16.037310,3110,16,15,desktop,AU
790,2026-01-11 07:12:16.037313,1957,5,4,android,AU
791,2026-02-07 00:11:16.037316,4050,25,1,android,IN
792,2026-02-20 16:06:16.037318,1560,38,11,ios,UK
793,2026-01-11 00:44:16.037321,2330,38,5,desktop,AU
794,2026-02-09 10:55:16.037324,4317,38,19,ios,CA
795,2026-02-18 17:14:16.037326,2312,39,19,android,AU
796,2026-01-04 05:30:16.037329,2821,48,4,desktop,UK
797,2025-12-25 08:20:16.037332,4002,41,2,android,AU
798,2026-01-22 05:44:16.037334,4403,26,7,ios,AU
799,2026-02-09 09:40:16.037337,2550,13,13,android,US
800,2026-02-11 01:07:16.037340,1849,44,12,ios,AU
801,2026-01-01 20:44:16.037343,2278,26,2,ios,IN
802,2026-02-17 12:22:16.037345,3651,1,9,desktop,IN
803,2026-02-23 07:00:16.037348,2533,8,16,ios,CA
804,2026-02-23 06:40:16.037350,2814,4,8,desktop,AU
805,2026-01-26 03:01:16.037354,2741,21,18,desktop,CA
806,2026-01-21 06:38:16.037356,1605,22,4,desktop,UK
807,2026-02-03 06:55:16.037359,4808,37,11,desktop,UK
808,2026-02-14 16:41:16.037362,4884,49,17,desktop,US
809,2026-02-10 19:00:16.037364,3877,3,8,ios,US
810,2026-01-12 19:44:16.037367,2486,19,19,ios,AU
811,2025-12-17 09:42:16.037369,4270,1,8,desktop,AU
812,2026-02-16 17:04:16.037372,2294,29,6,ios,CA
813,2025-12-29 13:22:16.037375,1745,23,2,desktop,CA
814,2026-01-19 09:52:16.037378,1557,33,15,ios,AU
815,2026-02-07 04:30:16.037380,3111,41,1,desktop,AU
816,2026-02-07 05:20:16.037383,4301,23,6,android,US
817,2026-01-06 12:32:16.037385,1941,5,19,android,US
818,2026-02-15 23:28:16.037388,3296,7,4,desktop,US
819,2026-02-20 05:15:16.037391,2269,6,13,ios,AU
820,2026-02-01 04:43:16.037393,1939,49,15,desktop,CA
821,2026-01-17 12:34:16.037396,2610,22,9,ios,IN
822,2026-02-14 05:08:16.037398,3204,49,3,desktop,IN
823,2026-01-15 09:27:16.037401,3782,13,2,desktop,CA
824,2026-01-27 15:19:16.037404,2725,12,16,ios,CA
825,2026-01-30 09:08:16.037406,1984,4,18,ios,CA
826,2026-01-23 05:38:16.037409,2587,8,18,desktop,US
827,2026-01-17 02:32:16.037412,4159,37,6,android,UK
828,2026-02-11 16:24:16.037414,2336,31,18,android,AU
829,2026-01-14 21:53:16.037417,2874,37,11,android,US
830,2026-02-08 07:35:16.037434,4137,45,7,android,IN
831,2026-01-05 21:24:16.037437,1661,26,14,android,AU
832,2026-01-28 08:20:16.037440,4091,43,18,ios,CA
833,2026-01-22 22:21:16.037443,1032,8,7,android,IN
834,2025-12-21 12:51:16.037445,4911,40,10,ios,CA
835,2026-01-29 10:17:16.037448,2816,33,8,android,CA
836,2026-02-18 12:45:16.037450,3605,45,14,ios,CA
837,2026-02-13 11:55:16.037453,3120,29,18,android,AU
838,2026-01-14 06:27:16.037456,2889,5,5,android,IN
839,2026-01-11 14:07:16.037458,3872,28,14,ios,IN
840,2026-01-24 14:39:16.037461,4414,40,10,ios,CA
841,2026-01-19 21:22:16.037464,2156,17,15,desktop,US
842,2025-12-20 05:30:16.037466,4126,23,6,android,UK
843,2026-02-01 07:15:16.037469,1060,45,9,android,US
844,2026-01-28 18:33:16.037471,4928,9,10,ios,AU
845,2026-01-24 17:40:16.037474,2543,2,17,ios,UK
846,2026-01-03 04:41:16.037477,1271,32,1,android,US
847,2026-02-06 16:39:16.037480,3293,49,14,android,IN
848,2026-01-28 10:18:16.037482,2199,31,4,ios,US
849,2026-01-24 19:56:16.037485,3675,7,2,ios,CA
850,2025-12-24 03:00:16.037487,4388,30,3,android,AU
851,2026-01-17 03:33:16.037490,2806,3,7,ios,US
852,2026-02-10 05:26:16.037493,3752,9,14,ios,US
853,2026-02-09 20:06:16.037495,3709,10,12,android,UK
854,2026-02-12 23:10:16.037498,2154,46,19,desktop,CA
855,2026-01-23 20:06:16.037501,2125,47,18,ios,UK
856,2026-02-22 16:32:16.037503,1309,26,15,desktop,AU
857,2026-01-26 22:40:16.037506,4853,1,1,ios,AU
858,2025-12-31 14:15:16.037509,2315,30,3,desktop,CA
859,2026-01-28 13:23:16.037511,2745,38,15,ios,UK
860,2025-12-21 12:10:16.037514,3542,15,4,desktop,CA
861,2026-01-17 06:42:16.037517,4432,25,15,desktop,UK
862,2026-01-13 05:50:16.037523,1337,6,10,ios,IN
863,2025-12-29 02:07:16.037526,3626,18,6,desktop,CA
864,2026-01-09 06:29:16.037528,1009,1,13,android,AU
865,2025-12-30 23:37:16.037531,1048,3,7,android,UK
866,2026-02-18 17:35:16.037534,2510,17,1,android,IN
867,2026-01-16 02:11:16.037536,3670,48,11,desktop,AU
868,2026-01-03 11:31:16.037539,2344,8,14,ios,UK
869,2026-02-18 17:43:16.037542,1730,49,6,desktop,IN
870,2026-02-05 13:10:16.037544,4640,40,5,ios,AU
871,2026-02-07 07:38:16.037547,1794,17,19,desktop,AU
872,2026-01-11 13:58:16.037550,4018,25,19,ios,IN
873,2026-01-01 22:59:16.037552,2648,41,13,desktop,AU
874,2025-12-27 17:53:16.037555,1132,12,7,desktop,UK
875,2025-12-19 23:08:16.037559,4654,29,8,android,UK
876,2026-01-17 11:11:16.037561,3130,25,14,desktop,AU
877,2026-01-15 02:44:16.037564,3104,36,19,android,US
878,2025-12-18 00:45:16.037567,1375,25,19,ios,IN
879,2026-01-25 04:06:16.037575,3396,29,12,ios,US
880,2026-01-05 19:51:16.037578,1270,11,9,android,UK
881,2026-01-05 16:14:16.037581,2506,4,14,desktop,AU
882,2026-01-18 05:15:16.037583,3158,14,6,ios,CA
883,2026-01-24 15:16:16.037586,3916,46,15,desktop,CA
884,2026-01-26 21:53:16.037589,3934,38,13,desktop,US
